"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.810145934E1,5.936329961E-1,4.638859928E-1,8.840999752E-2
3.810639042E1,6.102589965E-1,5.029699802E-1,2.184920013E-1
3.811132149E1,6.187469959E-1,5.217400193E-1,2.122199982E-1
3.811625256E1,5.881649852E-1,5.253850222E-1,1.510239989E-1
3.812118365E1,5.448110104E-1,5.265899897E-1,8.513399959E-2
3.812611450E1,4.604490101E-1,5.541179776E-1,9.855000302E-3
3.813104580E1,4.179239869E-1,5.914019942E-1,-3.905100003E-2
3.813597690E1,3.578250110E-1,6.246010065E-1,-6.153399870E-2
3.814090805E1,3.439190090E-1,6.070420146E-1,-9.374699742E-2
3.814583905E1,2.768259943E-1,6.130959988E-1,-1.450850070E-1
3.815077014E1,1.811430007E-1,6.196159720E-1,-1.795990020E-1
3.815570122E1,9.046699852E-2,5.357379913E-1,-1.951359957E-1
3.816063236E1,4.931899905E-2,4.742769897E-1,-1.535850018E-1
3.816556344E1,-1.098900009E-2,3.626750112E-1,-6.460200250E-2
3.817049452E1,-7.066699862E-2,1.928649992E-1,4.779500142E-2
3.817542558E1,-8.975400031E-2,-7.784999907E-3,2.982909977E-1
3.818035665E1,-9.016299993E-2,-1.708520055E-1,6.725649834E-1
3.818528773E1,-2.109739929E-1,-3.375079930E-1,1.065657020E0
3.819021904E1,-2.831479907E-1,-5.017319918E-1,1.527832031E0
3.819515011E1,-3.143340051E-1,-6.391050220E-1,2.018524885E0
3.820008119E1,-4.013670087E-1,-7.205110192E-1,2.516599894E0
3.820501226E1,-5.073050261E-1,-7.014840245E-1,3.008166075E0
3.820994334E1,-5.649930239E-1,-5.517470241E-1,3.266067028E0
3.821487443E1,-6.458749771E-1,-2.710379958E-1,3.405469894E0
3.821980551E1,-7.141219974E-1,1.384399980E-1,3.357125044E0
3.822473659E1,-7.485929728E-1,6.398699880E-1,3.137249947E0
3.822966771E1,-7.301179767E-1,1.063855052E0,2.791095972E0
3.823459879E1,-6.796020269E-1,1.257575035E0,2.433075905E0
3.823952987E1,-5.239430070E-1,1.220386982E0,2.018095970E0
3.824446095E1,-2.078409940E-1,9.466739893E-1,1.605967999E0
3.824939203E1,2.715870142E-1,4.069130123E-1,1.075590014E0
3.825432311E1,6.401669979E-1,-3.250100017E-1,5.605180264E-1
3.825925419E1,9.003059864E-1,-1.048838019E0,3.218129873E-1
3.826418527E1,1.075407028E0,-1.692949057E0,5.980880260E-1
3.826911659E1,1.203397989E0,-2.193672895E0,1.143259048E0
3.827404767E1,1.141733050E0,-2.606136084E0,1.864891052E0
3.827897875E1,8.783040047E-1,-2.978446007E0,2.646384954E0
3.828390982E1,6.088770032E-1,-3.223778009E0,3.567455053E0
3.828884092E1,3.925360143E-1,-3.336968899E0,4.597534180E0
3.829377199E1,5.724899843E-2,-3.239176035E0,5.682136059E0
3.829870307E1,-3.581779897E-1,-3.080615044E0,6.302112103E0
3.830363421E1,-5.232390165E-1,-2.917465925E0,6.780679226E0
3.830856529E1,-6.667330265E-1,-2.513690948E0,6.848711967E0
3.831349636E1,-9.549319744E-1,-2.087726116E0,6.150487900E0
3.831842743E1,-1.196611047E0,-1.735743046E0,5.023081779E0
3.832335851E1,-1.251410007E0,-1.565816998E0,3.855775118E0
3.832828958E1,-1.125656962E0,-1.482818007E0,2.729418993E0
3.833322066E1,-9.846749902E-1,-1.478350043E0,1.614824057E0
3.833815174E1,-9.281299710E-1,-1.520411968E0,5.451650023E-1
3.834308281E1,-9.262359738E-1,-1.560559034E0,-4.056909978E-1
3.834801389E1,-9.584130049E-1,-1.534284949E0,-1.182945967E0
3.835294496E1,-1.045601010E0,-1.556107044E0,-1.954301953E0
3.835787627E1,-1.018844008E0,-1.621374965E0,-2.334548950E0
3.836280738E1,-1.006806970E0,-1.556120038E0,-2.361836910E0
3.836773853E1,-1.078603983E0,-1.425866008E0,-2.100358009E0
3.837266961E1,-1.154667020E0,-1.267495036E0,-1.640614986E0
3.837760069E1,-1.203080058E0,-1.174954057E0,-1.020462990E0
3.838253169E1,-1.325359941E0,-1.135015011E0,-4.668340087E-1
3.838746284E1,-1.552183032E0,-1.068187952E0,-2.001800016E-2
3.839239392E1,-1.844007969E0,-9.904590249E-1,3.249590099E-1
3.839732492E1,-2.032902956E0,-9.269719720E-1,6.256369948E-1
3.840225610E1,-2.123919010E0,-8.952559829E-1,8.868060112E-1
3.840718718E1,-2.144273043E0,-9.006209970E-1,9.743289948E-1
3.841211824E1,-2.116812944E0,-9.292060137E-1,9.503560066E-1
3.841704932E1,-2.019170046E0,-9.264429808E-1,7.955989838E-1
3.842198040E1,-1.858785033E0,-9.781690240E-1,6.438329816E-1
3.842691149E1,-1.641051054E0,-1.029348016E0,4.611670077E-1
3.843184257E1,-1.434774041E0,-1.010841966E0,2.114440054E-1
3.843677387E1,-1.181416035E0,-9.612500072E-1,3.810999915E-2
3.844170495E1,-8.699489832E-1,-8.901169896E-1,-1.021109968E-1
3.844663603E1,-5.790680051E-1,-7.833139896E-1,-2.427430004E-1
3.845156709E1,-2.519659996E-1,-7.100499868E-1,-3.312439919E-1
3.845649817E1,3.502200171E-2,-6.415190101E-1,-4.298619926E-1
3.846142932E1,2.042649984E-1,-5.281260014E-1,-5.168709755E-1
3.846636041E1,3.283039927E-1,-4.083800018E-1,-6.233059764E-1
3.847129148E1,4.140439928E-1,-3.008280098E-1,-7.088879943E-1
3.847622256E1,4.529489875E-1,-2.192330062E-1,-8.185849786E-1
3.848115356E1,4.598720074E-1,-1.515640020E-1,-9.116259813E-1
3.848608471E1,4.121809900E-1,-3.467499837E-2,-1.066813946E0
3.849101577E1,3.488000035E-1,6.140000187E-3,-1.257717967E0
3.849594707E1,3.005329967E-1,2.635299973E-2,-1.465209961E0
3.850087792E1,2.366199940E-1,1.171879992E-1,-1.768231034E0
3.850580900E1,1.778820008E-1,2.231149971E-1,-2.092629910E0
3.851074008E1,1.270599961E-1,3.158409894E-1,-2.390450001E0
3.851567141E1,1.005360037E-1,3.534010053E-1,-2.647367954E0
3.852060249E1,1.189500019E-1,4.149729908E-1,-2.829978943E0
3.852553357E1,2.237990052E-1,4.959020019E-1,-2.979212046E0
3.853046465E1,2.695699930E-1,6.031249762E-1,-3.154812098E0
3.853539573E1,3.517299891E-1,7.293689847E-1,-3.325671911E0
3.854032680E1,4.653269947E-1,8.393750191E-1,-3.472654104E0
3.854525787E1,6.125019789E-1,9.238870144E-1,-3.698740959E0
3.855018902E1,7.198349833E-1,1.005493999E0,-3.886519909E0
3.855512010E1,7.738999724E-1,1.113590956E0,-3.983196020E0
3.856005118E1,7.377690077E-1,1.212947965E0,-4.060437202E0
3.856498223E1,7.424899936E-1,1.246229053E0,-4.064482212E0
3.856991331E1,7.583270073E-1,1.254529953E0,-3.951137066E0
3.857484438E1,7.614449859E-1,1.227733970E0,-3.768485069E0
3.857977569E1,7.215949893E-1,1.199502945E0,-3.545242071E0
3.858470677E1,7.306879759E-1,1.172145009E0,-3.267345905E0
3.858963761E1,6.846910119E-1,1.141016960E0,-2.905956984E0
3.859456892E1,5.781469941E-1,1.112279058E0,-2.566157103E0
3.859949999E1,5.009279847E-1,1.082777023E0,-2.197803974E0
3.860443104E1,4.380899966E-1,9.887499809E-1,-1.791535020E0
3.860936212E1,3.989909887E-1,8.907229900E-1,-1.531602025E0
3.861429320E1,3.949590027E-1,7.830250263E-1,-1.343803048E0
3.861922427E1,3.386229873E-1,7.099879980E-1,-1.170387983E0
3.862415535E1,2.614629865E-1,7.059879899E-1,-1.030292988E0
3.862908641E1,2.179940045E-1,7.340940237E-1,-9.689769745E-1
3.863401748E1,1.464940012E-1,7.237910032E-1,-9.027029872E-1
3.863894864E1,1.297120005E-1,6.715840101E-1,-7.982529998E-1
3.864387970E1,1.738680005E-1,5.877799988E-1,-6.965609789E-1
3.864881078E1,2.031670064E-1,5.131530166E-1,-5.711950064E-1
3.865374186E1,1.689690053E-1,4.193930030E-1,-4.626910090E-1
3.865867294E1,8.914899826E-2,3.915579915E-1,-3.851439953E-1
3.866360401E1,-5.172900110E-2,3.767910004E-1,-3.718760014E-1
3.866853531E1,-2.408879995E-1,3.213529885E-1,-3.295829892E-1
3.867346616E1,-3.840129972E-1,2.453909963E-1,-2.370399982E-1
3.867839723E1,-4.732730091E-1,1.731059998E-1,-9.931199998E-2
3.868332856E1,-5.313689709E-1,2.010500059E-2,5.686900020E-2
3.868825963E1,-5.592830181E-1,-1.155140027E-1,2.720899880E-1
3.869319071E1,-5.536400080E-1,-2.011480033E-1,5.774059892E-1
3.869812180E1,-5.298600197E-1,-2.966539860E-1,1.001422048E0
3.870305287E1,-5.281419754E-1,-4.046759903E-1,1.362293959E0
3.870798404E1,-4.674569964E-1,-5.255470276E-1,1.657647967E0
3.871291504E1,-4.183009863E-1,-6.239550114E-1,1.983548999E0
3.871784611E1,-4.028109908E-1,-7.359359860E-1,2.292397976E0
3.872277727E1,-4.149050117E-1,-8.781970143E-1,2.639467001E0
3.872770835E1,-5.051410198E-1,-9.586949944E-1,2.982111931E0
3.873263943E1,-5.776280165E-1,-1.026213050E0,3.327646017E0
3.873757050E1,-7.314540148E-1,-1.043895006E0,3.616555929E0
3.874250158E1,-9.820150137E-1,-9.868050218E-1,3.762964010E0
3.874743291E1,-1.229604959E0,-8.442890048E-1,4.003912926E0
3.875236375E1,-1.463654041E0,-5.492039919E-1,4.346584797E0
3.875729483E1,-1.623993993E0,-2.504470050E-1,4.544093132E0
3.876222591E1,-1.658180952E0,-1.067039967E-1,4.598283768E0
3.876715722E1,-1.639847994E0,-1.374119967E-1,4.649960041E0
3.877208830E1,-1.563143015E0,-3.403480053E-1,4.334785938E0
3.877701937E1,-1.305611968E0,-7.000499964E-1,3.970738888E0
3.878195045E1,-9.151340127E-1,-1.149584055E0,3.571412086E0
3.878688163E1,-5.394719839E-1,-1.499053955E0,3.125041008E0
3.879181264E1,-2.955720127E-1,-1.698204041E0,2.658451080E0
3.879674379E1,1.849990040E-1,-2.132409096E0,2.441591024E0
3.880167486E1,9.347670078E-1,-2.768469095E0,2.452769041E0
3.880660593E1,1.464136958E0,-3.165932894E0,2.599816084E0
3.881153701E1,1.704661012E0,-3.322634935E0,2.871504068E0
3.881646810E1,1.919116020E0,-3.380419016E0,3.486505985E0
3.882139918E1,1.936210990E0,-3.273161888E0,3.968966007E0
3.882633025E1,1.695114970E0,-3.032402039E0,4.407723904E0
3.883126133E1,1.471672058E0,-2.779897928E0,4.864774227E0
3.883619264E1,1.176759958E0,-2.543590069E0,5.140968800E0
3.884112351E1,8.670030236E-1,-2.438709021E0,5.216646194E0
3.884605459E1,7.726929784E-1,-2.465575933E0,5.052827835E0
3.885098590E1,8.262249827E-1,-2.500004053E0,4.756766796E0
3.885591674E1,8.346580267E-1,-2.450362921E0,4.238128185E0
3.886084805E1,9.280080199E-1,-2.417068958E0,3.754395008E0
3.886577888E1,1.029157996E0,-2.299551010E0,3.228869915E0
3.887071019E1,1.135941029E0,-2.158965111E0,2.555489063E0
3.887564127E1,1.234127998E0,-2.048268080E0,1.795179963E0
3.888057232E1,1.297062039E0,-1.929932952E0,1.008116007E0
3.888550340E1,1.270112038E0,-1.783216000E0,2.641130090E-1
3.889043455E1,1.201140046E0,-1.621122956E0,-3.407689929E-1
3.889536560E1,1.103659987E0,-1.476021051E0,-7.704669833E-1
3.890029668E1,9.503989816E-1,-1.378023028E0,-1.087098956E0
3.890522776E1,8.131330013E-1,-1.276409984E0,-1.325116992E0
3.891015884E1,6.944360137E-1,-1.169985056E0,-1.550356984E0
3.891508991E1,5.310350060E-1,-1.045089006E0,-1.710031033E0
3.892002097E1,4.311969876E-1,-9.004979730E-1,-1.859673023E0
3.892495205E1,3.877330124E-1,-7.587770224E-1,-2.001385927E0
3.892988335E1,4.430960119E-1,-6.190149784E-1,-2.111371994E0
3.893481419E1,4.899809957E-1,-4.812099934E-1,-2.182627916E0
3.893974549E1,5.329110026E-1,-3.713760078E-1,-2.188837051E0
3.894467657E1,5.597810149E-1,-2.936330140E-1,-2.112787962E0
3.894960765E1,5.830029845E-1,-2.592889965E-1,-1.983585000E0
3.895453873E1,6.400420070E-1,-2.239789963E-1,-1.887498975E0
3.895946980E1,6.357150078E-1,-9.617599845E-2,-1.843634009E0
3.896440088E1,6.689029932E-1,3.750500083E-2,-1.754008055E0
3.896933195E1,7.545099854E-1,1.292130053E-1,-1.602076054E0
3.897426309E1,8.366730213E-1,1.549820006E-1,-1.500473976E0
3.897919410E1,8.886650205E-1,1.431480050E-1,-1.461251974E0
3.898412526E1,9.626039863E-1,1.930460036E-1,-1.451012969E0
3.898905634E1,9.413009882E-1,3.060410023E-1,-1.462614059E0
3.899398741E1,9.008740187E-1,4.294529855E-1,-1.479385972E0
3.899891848E1,8.573369980E-1,5.499470234E-1,-1.435541034E0
3.900384955E1,7.671880126E-1,6.176509857E-1,-1.451838017E0
3.900878086E1,7.161650062E-1,6.826589704E-1,-1.557070017E0
3.901371173E1,6.501430273E-1,7.521659732E-1,-1.674471974E0
3.901864280E1,6.049110293E-1,8.260380030E-1,-1.796849012E0
3.902357410E1,5.545150042E-1,9.560449719E-1,-1.914559960E0
3.902850518E1,5.557780266E-1,1.030769944E0,-2.223942041E0
3.903343603E1,5.709879994E-1,1.108257055E0,-2.523730993E0
3.903836732E1,5.556830168E-1,1.184916019E0,-2.622184992E0
3.904329840E1,5.828229785E-1,1.229079008E0,-2.643924952E0
3.904822948E1,6.562780142E-1,1.283897042E0,-2.593837023E0
3.905316055E1,6.781960130E-1,1.327926040E0,-2.588872910E0
3.905809170E1,6.837419868E-1,1.349428058E0,-2.602456093E0
3.906302280E1,6.475129724E-1,1.316514015E0,-2.598555088E0
3.906795387E1,5.865650177E-1,1.237247944E0,-2.718411922E0
3.907288487E1,5.519869924E-1,1.109104037E0,-2.730061054E0
3.907781605E1,5.278369784E-1,1.124989033E0,-2.686332941E0
3.908274713E1,3.968380094E-1,1.143337011E0,-2.730537891E0
3.908767821E1,4.643220007E-1,9.755809903E-1,-2.669755936E0
3.909260954E1,5.306550264E-1,7.855749726E-1,-2.573664904E0
3.909754039E1,5.680860281E-1,6.693030000E-1,-2.545057058E0
3.910247146E1,5.407329798E-1,5.857399702E-1,-2.411223888E0
3.910740277E1,6.071779728E-1,4.917100072E-1,-2.316111088E0
3.911233362E1,5.155969858E-1,5.550000072E-1,-2.361841917E0
3.911726468E1,4.448449910E-1,5.668519735E-1,-2.378614902E0
3.912219576E1,4.029229879E-1,4.974749982E-1,-2.084327936E0
3.912712708E1,4.165009856E-1,4.282819927E-1,-1.618175030E0
3.913205815E1,3.695940077E-1,3.490360081E-1,-1.025429964E0
3.913698931E1,3.319450021E-1,3.190509975E-1,-4.280079901E-1
3.914192031E1,2.904289961E-1,3.425199986E-1,5.710899830E-2
3.914685138E1,2.809560001E-1,3.443279862E-1,4.467400014E-1
3.915178254E1,2.485769987E-1,3.193620145E-1,7.720460296E-1
3.915671360E1,1.960169971E-1,3.026709855E-1,9.206119776E-1
3.916164468E1,1.615830064E-1,2.489739954E-1,8.732830286E-1
3.916657576E1,1.373050064E-1,2.624540031E-1,8.074510098E-1
3.917150684E1,5.598499998E-2,2.910780013E-1,6.007239819E-1
3.917643791E1,-4.489199817E-2,3.332470059E-1,2.768949866E-1
3.918136899E1,-1.582279950E-1,3.709880114E-1,-1.401620060E-1
3.918630007E1,-2.455710024E-1,3.513599932E-1,-4.733789861E-1
3.919123137E1,-2.699460089E-1,3.150250018E-1,-6.693320274E-1
3.919616222E1,-2.440849990E-1,3.149439991E-1,-6.766290069E-1
3.920109353E1,-3.344320059E-1,3.255119920E-1,-5.526210070E-1
3.920602461E1,-3.819290102E-1,2.198980004E-1,-3.767870069E-1
3.921095545E1,-3.526880145E-1,2.864499949E-2,-9.459000081E-2
3.921588653E1,-2.953259945E-1,-1.883900017E-1,2.698619962E-1
3.922081783E1,-1.948900074E-1,-4.172630012E-1,5.179730058E-1
3.922574890E1,-1.399189979E-1,-6.135410070E-1,7.867329717E-1
3.923067998E1,-9.591999650E-2,-7.657539845E-1,1.044710994E0
3.923561115E1,-1.037070006E-1,-9.004080296E-1,1.355177045E0
3.924054215E1,-1.652310044E-1,-1.072968006E0,1.681048036E0
3.924547323E1,-2.214089930E-1,-1.208827019E0,2.107845068E0
3.925040431E1,-3.309260011E-1,-1.283926010E0,2.607206106E0
3.925533546E1,-5.115309954E-1,-1.232399940E0,3.067078114E0
3.926026652E1,-7.952190042E-1,-9.912340045E-1,3.404155016E0
3.926519760E1,-9.906470180E-1,-7.311930060E-1,3.708992004E0
3.927012867E1,-1.076933026E0,-2.658990026E-1,3.763174057E0
3.927505977E1,-1.115265965E0,2.438119948E-1,3.583267927E0
3.927999085E1,-9.049069881E-1,6.673600078E-1,3.329133987E0
3.928492192E1,-5.865020156E-1,9.279720187E-1,3.021872044E0
3.928985299E1,-3.351129889E-1,9.707369804E-1,2.666069984E0
3.929478407E1,4.135600105E-2,8.651790023E-1,2.330641985E0
3.929971512E1,4.009020030E-1,7.230460048E-1,2.034492970E0
3.930464643E1,8.053640127E-1,5.340610147E-1,1.763049960E0
3.930957750E1,1.234194040E0,2.860819995E-1,1.473206043E0
3.931450858E1,1.547745943E0,-5.681400001E-2,1.358144045E0
3.931943966E1,1.628087044E0,-4.025239944E-1,1.380305052E0
3.932437074E1,1.605144024E0,-7.720900178E-1,1.583364964E0
3.932930182E1,1.420915961E0,-1.175755024E0,2.008867979E0
3.933423290E1,1.137750983E0,-1.557860970E0,2.526125908E0
3.933916396E1,7.373459935E-1,-1.971300960E0,3.002959967E0
3.934409504E1,2.061779946E-1,-2.284701109E0,3.427702904E0
3.934902612E1,-3.761200011E-1,-2.453478098E0,3.898788929E0
3.935395728E1,-8.638510108E-1,-2.473579884E0,4.492903233E0
3.935888836E1,-1.323814034E0,-2.347958088E0,4.843851089E0
3.936381943E1,-1.736099958E0,-2.157710075E0,4.815309048E0
3.936875054E1,-2.005000114E0,-2.008788109E0,4.579646111E0
3.937368162E1,-2.152862072E0,-1.893373966E0,4.045724869E0
3.937861268E1,-2.224391937E0,-1.786317945E0,3.311449051E0
3.938354376E1,-2.187603951E0,-1.695413947E0,2.395706892E0
3.938847483E1,-2.043967962E0,-1.625480056E0,1.439460993E0
3.939340613E1,-1.847123027E0,-1.552692056E0,5.837370157E-1
3.939833698E1,-1.663604975E0,-1.470067978E0,-3.056010008E-1
3.940326806E1,-1.421491981E0,-1.491629958E0,-1.159338951E0
3.940819935E1,-1.170621991E0,-1.531012058E0,-1.944113016E0
3.941313043E1,-1.034502983E0,-1.514935970E0,-2.430083990E0
3.941806150E1,-8.611260056E-1,-1.506765008E0,-2.643887043E0
3.942299258E1,-6.836619973E-1,-1.550552964E0,-2.836994886E0
3.942792366E1,-5.878729820E-1,-1.567682028E0,-2.786081076E0
3.943285480E1,-5.003700256E-1,-1.545151949E0,-2.453248978E0
3.943778588E1,-4.956749976E-1,-1.489981055E0,-1.967254043E0
3.944271696E1,-5.687249899E-1,-1.469879031E0,-1.442530036E0
3.944764795E1,-6.531379819E-1,-1.506685972E0,-8.384799957E-1
3.945257910E1,-7.190520167E-1,-1.550094008E0,-2.912749946E-1
3.945751018E1,-7.669029832E-1,-1.589864969E0,1.033729985E-1
3.946244126E1,-7.682510018E-1,-1.575183988E0,3.048259914E-1
3.946737233E1,-7.855610251E-1,-1.550487995E0,5.094360113E-1
3.947230342E1,-6.910510063E-1,-1.502854943E0,6.691340208E-1
3.947723450E1,-5.907019973E-1,-1.418913960E0,6.186069846E-1
3.948216555E1,-4.833689928E-1,-1.353777051E0,4.869270027E-1
3.948709686E1,-3.693799973E-1,-1.257001996E0,2.621600032E-1
3.949202794E1,-1.402519941E-1,-1.174638987E0,-4.682999849E-2
3.949695902E1,2.713399939E-2,-1.024186015E0,-2.676709890E-1
3.950189010E1,1.407659948E-1,-8.651530147E-1,-5.272139907E-1
3.950682117E1,2.511520088E-1,-7.116060257E-1,-7.799800038E-1
3.951175226E1,3.396129906E-1,-5.352730155E-1,-9.924129844E-1
3.951668334E1,4.344019890E-1,-3.600980043E-1,-1.150241971E0
3.952161443E1,4.935120046E-1,-1.673340052E-1,-1.303588033E0
3.952654551E1,4.833030105E-1,6.555300206E-2,-1.519117951E0
3.953147659E1,5.435339808E-1,2.509779930E-1,-1.703680038E0
3.953640768E1,6.213529706E-1,3.666340113E-1,-1.909958005E0
3.954133883E1,7.068790197E-1,4.633319974E-1,-2.094875097E0
3.954626994E1,8.146439791E-1,5.565779805E-1,-2.217047930E0
3.955120102E1,9.275680184E-1,6.234400272E-1,-2.322681904E0
3.955613208E1,1.037929058E0,6.901800036E-1,-2.411844969E0
3.956106316E1,1.097867966E0,7.001090050E-1,-2.398325920E0
3.956599424E1,1.192360044E0,6.894149780E-1,-2.394825935E0
3.957092531E1,1.306193948E0,6.937689781E-1,-2.427778006E0
3.957585639E1,1.394155979E0,7.176359892E-1,-2.446805954E0
3.958078770E1,1.432811022E0,7.675560117E-1,-2.511615038E0
3.958571878E1,1.446392059E0,8.457340002E-1,-2.643649101E0
3.959064962E1,1.407148004E0,9.356139898E-1,-2.806792021E0
3.959558094E1,1.264417052E0,1.056027055E0,-3.050980091E0
3.960051202E1,1.050956964E0,1.134295940E0,-3.246737003E0
3.960544310E1,7.681249976E-1,1.216819048E0,-3.365206957E0
3.961037420E1,4.410260022E-1,1.275720000E0,-3.456584930E0
3.961530528E1,1.135149971E-1,1.330904007E0,-3.511287928E0
3.962023634E1,-1.813440025E-1,1.348229051E0,-3.371519089E0
3.962516742E1,-3.899190128E-1,1.363824010E0,-3.121332884E0
3.963009850E1,-5.653650165E-1,1.337139964E0,-2.906898975E0
3.963502959E1,-7.171750069E-1,1.299304008E0,-2.692332029E0
3.963996066E1,-8.051789999E-1,1.269152045E0,-2.415462017E0
3.964489181E1,-7.724040151E-1,1.251785040E0,-2.190548897E0
3.964982281E1,-6.711469889E-1,1.283185959E0,-2.015892982E0
3.965475396E1,-5.096719861E-1,1.333920956E0,-1.865226030E0
3.965968507E1,-3.307799995E-1,1.356534004E0,-1.781664014E0
3.966461614E1,-1.291610003E-1,1.293002963E0,-1.743800044E0
3.966954722E1,2.897199988E-2,1.267776966E0,-1.624670982E0
3.967447828E1,2.098090053E-1,1.139595985E0,-1.525249004E0
3.967940936E1,3.024489880E-1,1.035753012E0,-1.376919985E0
3.968434044E1,3.403500021E-1,9.444929957E-1,-1.312837005E0
3.968927152E1,3.877150118E-1,8.872820139E-1,-1.122411013E0
3.969420260E1,3.723999858E-1,8.390449882E-1,-8.137969971E-1
3.969913367E1,3.037979901E-1,8.157449961E-1,-5.700439811E-1
3.970406497E1,2.225320041E-1,7.673209906E-1,-3.050110042E-1
3.970899605E1,1.586759984E-1,7.431349754E-1,-6.659299880E-2
3.971392712E1,5.680799857E-2,7.030839920E-1,3.222570121E-1
3.971885820E1,-2.474799938E-2,6.194390059E-1,9.019200206E-1
3.972378927E1,-9.358300269E-2,4.747950137E-1,1.353991032E0
3.972872036E1,-1.774969995E-1,3.229080141E-1,1.685953975E0
3.973365144E1,-3.061690032E-1,1.888799965E-1,1.934051991E0
3.973858251E1,-4.387469888E-1,3.680799901E-2,2.112685919E0
3.974351359E1,-6.320580244E-1,-7.876600325E-2,2.193260908E0
3.974844474E1,-8.448129892E-1,-1.808180064E-1,2.170994997E0
3.975337572E1,-1.030712008E0,-2.542890012E-1,2.170367956E0
3.975830688E1,-1.111188054E0,-3.767890036E-1,2.155457020E0
3.976323796E1,-1.086405039E0,-4.903320074E-1,2.113991022E0
3.976816904E1,-9.740210176E-1,-5.919950008E-1,2.057769060E0
3.977310034E1,-8.691210151E-1,-6.719679832E-1,2.085021973E0
3.977803118E1,-8.198519945E-1,-6.291229725E-1,2.126817942E0
3.978296225E1,-9.020130038E-1,-4.699069858E-1,2.181376934E0
3.978789333E1,-1.047281981E0,-1.846079975E-1,2.366461039E0
3.979282463E1,-1.257223010E0,2.154199928E-1,2.603411913E0
3.979775571E1,-1.527572036E0,5.891469717E-1,2.865835905E0
3.980268679E1,-1.686849952E0,8.160139918E-1,3.098090887E0
3.980761764E1,-1.955847025E0,1.142508984E0,3.175941944E0
3.981254895E1,-2.060523033E0,1.278028011E0,3.074767113E0
3.981748003E1,-1.799600005E0,1.105201960E0,2.967729092E0
3.982241109E1,-1.380018950E0,8.175359964E-1,2.710333109E0
3.982734217E1,-8.615940213E-1,5.877609849E-1,2.372561932E0
3.983227326E1,-3.189460039E-1,3.805989921E-1,2.010027885E0
3.983720434E1,1.882700026E-1,1.530770063E-1,1.747998953E0
3.984213549E1,6.894400120E-1,-1.844689995E-1,1.502408028E0
3.984706657E1,1.207391977E0,-6.121240258E-1,1.299548030E0
3.985199765E1,1.618525028E0,-1.168858051E0,1.313321948E0
3.985692872E1,1.873227954E0,-1.737589002E0,1.618330002E0
3.986185982E1,1.915094972E0,-2.181658983E0,2.160361052E0
3.986679090E1,1.877017975E0,-2.442457914E0,2.767664909E0
3.987172195E1,1.595155001E0,-2.583156109E0,3.368976116E0
3.987665303E1,1.246780992E0,-2.659919977E0,3.969417095E0
3.988158411E1,1.009379029E0,-2.753927946E0,4.418021202E0
3.988651520E1,7.062870264E-1,-2.788724899E0,4.820014000E0
3.989144651E1,2.812680006E-1,-2.721507072E0,5.048428059E0
3.989637759E1,-2.859500051E-2,-2.623650074E0,5.102950096E0
3.990130864E1,-1.921499968E-1,-2.543998003E0,4.950651169E0
